timestamp,rater,session_id,trial_index,trial_type,arc_id,scene_id,context_v,context_a,rating,params,loudness_gain,aw_rms_start,aw_rms_end,pool_version,arranger_sha256
2026-07-18T09:36:38,R12,b8d8a7c6,0,normal,vtex_009,vtex_c1_p1_thick_mild,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""octave_gain"": 0.5}",0.5137062111767938,0.02064,0.0043,4,0f82853dee79764c
2026-07-18T09:36:56,R12,b8d8a7c6,1,normal,vtex_019,vtex_c3_p0_thin_mild,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.2515255243369931,0.01989,0.00611,4,0f82853dee79764c
2026-07-18T09:37:17,R12,b8d8a7c6,2,normal,vtex_008,vtex_c1_p1_thick_strong,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.5154185973562545,0.02064,0.0043,4,0f82853dee79764c
2026-07-18T09:37:35,R12,b8d8a7c6,3,normal,vtex_004,vtex_c3_thick,-0.9009,0.1011,0.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.2883814493266863,0.01901,0.00782,4,0f82853dee79764c
2026-07-18T09:37:52,R12,b8d8a7c6,4,normal,vtex_006,vtex_c1_p0_thick_mild,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""octave_gain"": 0.5}",0.30135665374564097,0.01832,0.01027,4,0f82853dee79764c
2026-07-18T09:38:12,R12,b8d8a7c6,5,normal,vtex_005,vtex_c3_thin,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.2660620780750049,0.02023,0.00492,4,0f82853dee79764c
2026-07-18T09:38:33,R12,b8d8a7c6,6,normal,vtex_011,vtex_c1_p1_thin_strong,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""third_gain"": 0.0, ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.3547898023849972,0.02096,0.00151,4,0f82853dee79764c
2026-07-18T10:00:37,R12,6ce125c7,0,normal,vtex_010,vtex_c1_p1_thin_mild,-0.6371,-0.3126,0.0,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.4392172610042861,0.02089,0.00229,4,0f82853dee79764c
2026-07-18T10:00:55,R12,6ce125c7,1,normal,vtex_013,vtex_c2_p0_thin_mild,-0.8882,1.0,-1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.21795999628532522,0.01925,0.01088,4,0f82853dee79764c
2026-07-18T10:01:10,R12,6ce125c7,2,normal,vtex_018,vtex_c3_p0_thick_mild,-0.9009,0.1011,-1.0,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""octave_gain"": 0.5}",0.2889807042430429,0.01901,0.0078,4,0f82853dee79764c
2026-07-18T10:01:30,R12,6ce125c7,3,normal,vtex_016,vtex_c2_p1_thin_mild,-0.8882,1.0,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.0, ""octave_gain"": 0.0}",0.20186535581787715,0.01832,0.01419,4,0f82853dee79764c
2026-07-18T10:01:43,R12,6ce125c7,4,normal,vtex_021,vtex_c3_p1_thick_mild,-0.9009,0.1011,1.0,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj"", ""octave_gain"": 0.5}",0.2026167573979069,0.01571,0.01407,4,0f82853dee79764c
2026-07-18T10:02:10,R12,6ce125c7,5,normal,arc_194,c0s0,-0.6094,0.4325,0.0,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.23059681007262495,0.01842,0.01119,1,0f82853dee79764c
2026-07-18T10:02:33,R12,6ce125c7,6,normal,vtex_002,vtex_c2_thick,-0.8882,1.0,-1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min"", ""fifth_gain"": 0.5, ""octave_gain"": 0.5}",0.20605109499709978,0.0181,0.01207,4,0f82853dee79764c
